time,x,y,z,vx,vy,vz
0.0,10.853059897909482,0.0,0.0,0.0,1907.1015670491943,0.0
0.0007314159671023678,10.763324738076046,1.3910522137412624,0.0,-245.03367616555659,1891.3908526417194,0.0
0.001342849457749673,10.551577214148564,2.5372771973207353,0.0,-446.92387600312776,1854.3069932878009,0.0
0.00186903275969969,10.271570168938803,3.5007629723881704,0.0,-616.6101140407671,1805.2499641557986,0.0
0.002452310557565667,9.858513199938816,4.53351599623614,0.0,-798.4777674907344,1732.8492216518819,0.0
0.0031129797178062347,9.26564921277223,5.645262930988084,0.0,-994.241667572466,1628.878429059415,0.0
0.003720359964226013,8.610059070888497,6.600589097819117,0.0,-1162.4537571651829,1513.8516498426793,0.0
0.0043459079265731025,7.832253647934612,7.505789026289507,0.0,-1321.8361260318534,1377.3245330024295,0.0
0.00488063829397185,7.091823224905728,8.208045170283102,0.0,-1445.4829181345285,1247.3145573388522,0.0
0.00544915416724392,6.235950832223937,8.874991045312207,0.0,-1562.9086296561181,1096.9948480542337,0.0
0.006112365619350502,5.15933415607499,9.54056986469496,0.0,-1680.0847472090575,907.8617692500609,0.0
0.006719483599433723,4.111836924328402,10.036351877486693,0.0,-1767.3539787394816,723.8138261443842,0.0
0.00735279397803476,2.969347337870817,10.431589301311327,0.0,-1836.904151242769,523.0575105529182,0.0
0.007943751781163048,1.8697162082889927,10.683825922208793,0.0,-1881.2635200668597,329.8287419911639,0.0
0.008522292373341523,0.7735139737786907,10.819042587876464,0.0,-1905.0068175501274,137.21209072722806,0.0
0.009193371589245058,-0.5073352805363109,10.835631842341254,0.0,-1907.840849354451,-87.82058177337294,0.0
0.009782135375221723,-1.6258955888386517,10.725985624568375,0.0,-1888.4552841886727,-284.30014856874806,0.0
0.010365729263144958,-2.717514364930827,10.503935351309012,0.0,-1849.2849825838923,-475.99639800598175,0.0
0.010989706139489394,-3.852793079586654,10.14438219118601,0.0,-1785.9182292462033,-675.2898233232758,0.0
0.01156592262819981,-4.860379290265558,9.703950469048996,0.0,-1708.3466355062635,-852.0916964292709,0.0
0.01222744965906432,-5.955167436425124,9.076048177098716,0.0,-1597.8186518367204,-1044.092833642216,0.0
