time,Perturber-Binary Separation,a_perturber,Time-Step
0,0.005514548439637486,4.118059030699528,10.868044708506963,6.591766259477181e-05
0,0.005580466102232258,4.119204632527605,10.868189570613366,6.723767062740629e-05
0,0.005647703772859665,4.120361024164562,10.868335365751884,6.778721674378825e-05
0,0.005715490989603453,4.1215145007417515,10.86848036239641,6.834870724747909e-05
0,0.005783839696850932,4.122664786179856,10.868624558320375,6.711431298530684e-05
0,0.005850954009836239,4.123781470959292,10.868764214403468,6.702133831317204e-05
0,0.005917975348149411,4.1248833945588075,10.86890178273412,6.712862386429075e-05
0,0.005985103972013702,4.125973198566562,10.869037693532334,6.464406054727203e-05
0,0.006049748032560974,4.127008869720459,10.869166816710834,6.26175867895286e-05
0,0.006112365619350502,4.127998552808069,10.869290266120347,6.169562850828621e-05
0,0.006174061247858788,4.128960112882974,10.869410350517535,6.240840704060245e-05
0,0.0062364696548993905,4.129918639442455,10.869530278010169,6.110439654171415e-05
0,0.006297574051441105,4.130843024634486,10.869646213496598,5.9547384345687625e-05
0,0.006357121435786792,4.131730238024563,10.869757798433017,5.960776644138076e-05
0,0.006416729202228173,4.132604856386655,10.86986813466337,6.157776418657746e-05
0,0.00647830696641475,4.133494331798565,10.869980706852312,5.949496037530777e-05
0,0.006537801926790058,4.134340445327614,10.87008812984205,5.9334439332744004e-05
0,0.006597136366122802,4.1351717070634075,10.870193969747772,6.13440976007551e-05
0,0.006658480463723557,4.136018513248256,10.870302057601,6.1003135710165374e-05
0,0.006719483599433723,4.136848610788875,10.870408218169493,6.0644169245052866e-05
0,0.006780127768678776,4.137662752173707,10.87051246381851,6.20972813064774e-05
0,0.006842225049985254,4.138485831237319,10.870617895551486,6.443072910828386e-05
0,0.006906655779093538,4.139329485258042,10.87072590853088,6.262748341723346e-05
0,0.0069692832625107715,4.140140318180946,10.870829572276687,6.268614173967175e-05
0,0.007031969404250443,4.140943621724491,10.870932044096211,6.400642926079477e-05
0,0.0070959758335112375,4.141755985109691,10.871035363376269,6.63185855741504e-05
0,0.0071622944190853875,4.142589897292816,10.871141038400024,6.503804806274104e-05
0,0.007227332467148129,4.143400375267769,10.871243331862036,6.31485189205845e-05
0,0.007290480986068713,4.144180505460137,10.871341400331485,6.231299196604717e-05
0,0.00735279397803476,4.1449436881809465,10.871436977025162,6.227613979936448e-05
0,0.007415070117834125,4.145699611112059,10.871531327157209,6.347941226475064e-05
0,0.0074785495300988755,4.146462734835365,10.871626311775607,6.094316395244036e-05
0,0.007539492694051316,4.147187838251353,10.871716386726545,5.8806943509961436e-05
0,0.007598299637561277,4.147880003499992,10.871802282079143,5.8553735586318656e-05
0,0.007656853373147596,4.148561313348033,10.871886822455245,6.0155075482951625e-05
0,0.007717008448630548,4.149252521820661,10.871972664130547,5.6989616154953244e-05
0,0.007773998064785501,4.1498987211407234,10.872053055945068,5.614542547200998e-05
0,0.007830143490257511,4.1505267543901825,10.872131381098889,5.67839441719017e-05
0,0.007886927434429413,4.151152972409694,10.872209724584676,5.682434673363469e-05
0,0.007943751781163048,4.151770445469356,10.87228725749915,5.533611694721145e-05
0,0.00799908789811026,4.152362864366948,10.872361938554475,5.577175663795972e-05
0,0.00805485965474822,4.152951155942154,10.872436399173758,5.8168867646775366e-05
0,0.008113028522394995,4.15355554647568,10.872513208083452,5.637766373594873e-05
0,0.008169406186130943,4.154132709735455,10.872586833803576,5.6190155022296536e-05
0,0.00822559634115324,4.154699948590162,10.872659425347493,5.794296999306271e-05
0,0.008283539311146303,4.15527705684156,10.872733468316246,5.918219244370432e-05
0,0.008342721503590007,4.155858954562558,10.87280825539564,5.868077699498187e-05
0,0.00840140228058499,4.156429082957158,10.872881583818412,5.9373780354202415e-05
0,0.008460776060939193,4.156999733754928,10.87295495450509,6.151631240233005e-05
0,0.008522292373341523,4.157585135529049,10.873030111720357,6.418364615092017e-05
0,0.008586476019492443,4.1581903509497185,10.873107607381142,6.39997798409009e-05
0,0.008650475799333344,4.158788860516928,10.873183958999135,6.533004256408463e-05
0,0.008715805841897429,4.159395265669617,10.873260961892386,6.690672311569227e-05
0,0.008782712565013121,4.160011970204849,10.873338857482887,6.911732932109402e-05
0,0.008851829894334215,4.160644678075397,10.873418315412092,7.01662648889924e-05
0,0.008921996159223207,4.161282439324888,10.873497943158993,6.964608288536065e-05
0,0.008991642242108569,4.161910686548082,10.87357596325309,6.910790887122707e-05
0,0.009060750150979796,4.162528891210881,10.87365239303247,6.832200635288981e-05
0,0.009129072157332685,4.163134343591792,10.873727000524598,6.429943191237228e-05
0,0.009193371589245058,4.163698269177344,10.873796361851676,6.227230037899955e-05
0,0.009255643889624058,4.1642383144484025,10.873862758350343,6.143996519886906e-05
0,0.009317083854822926,4.164764627352286,10.873927527098584,6.241567505010082e-05
0,0.009379499529873027,4.165292072988304,10.873992581715795,5.890546284631103e-05
0,0.009438404992719338,4.165782698022804,10.87405330046146,5.757836295858392e-05
0,0.009495983355677922,4.166255204025415,10.87411202430977,5.802397054243378e-05
0,0.009554007326220356,4.166724072346082,10.874170584101881,5.779271532854657e-05
0,0.009611800041548903,4.1671836935098465,10.874228301739157,5.609356601144033e-05
0,0.009667893607560344,4.167622793296616,10.874283749402135,5.596655140847633e-05
0,0.00972386015896882,4.168054177755156,10.874338516656504,5.8275216252903056e-05
0,0.009782135375221723,4.168496521465502,10.874394962243764,5.606965701667585e-05
0,0.009838205032238399,4.168915940396061,10.87444871985951,5.570850325662727e-05
0,0.009893913535495026,4.169327130670038,10.874501602759882,5.709332834664095e-05
0,0.009951006863841667,4.1697433879582375,10.87455526106565,5.7817926016926787e-05
0,0.010008824789858593,4.170160241296086,10.87460905161167,5.6791995954845e-05
0,0.010065616785813438,4.170565742765926,10.874661357216398,5.7203660574537135e-05
0,0.010122820446387975,4.170970843305117,10.874713517422963,5.919174754436617e-05
0,0.010182012193932341,4.171387107569254,10.874766943331629,6.116968885813762e-05
0,0.010243181882790478,4.171814751959206,10.874821577349456,6.089885042955328e-05
0,0.010304080733220032,4.172238432638562,10.87487539413949,6.16485299249253e-05
0,0.010365729263144958,4.172665574342933,10.874929296109098,6.328767955000479e-05
0,0.010429016942694963,4.173102429538958,10.874984034583917,6.508241698140249e-05
0,0.010494099359676365,4.173549943049711,10.875039702807733,6.539848212708378e-05
0,0.01055949784180345,4.1739976601239155,10.875095013560585,6.344885110653449e-05
0,0.010622946692909984,4.174429763054551,10.875148081503434,6.244178110659144e-05
0,0.010685388474016575,4.174852317984724,10.875199743160579,6.232796671899153e-05
0,0.010747716440735567,4.175270835767976,10.875250759566482,6.349697294713383e-05
0,0.010811213413682701,4.1756931535064865,10.875302173689706,5.996694130368398e-05
0,0.010871180354986385,4.1760875841339855,10.875350217824163,5.921506333416967e-05
0,0.010930395418320554,4.176472270631234,10.875397177899178,5.93107211688395e-05
0,0.010989706139489394,4.176852273538528,10.875443739987741,5.890546828952628e-05
0,0.01104861160777892,4.177223993478987,10.875489520435458,5.679409990067969e-05
0,0.011105405707679601,4.177576725277428,10.875533228085276,5.676455156746401e-05
0,0.011162170259247066,4.177923544597139,10.875576494648929,5.832928277860594e-05
0,0.011220499542025671,4.1782739104100655,10.8756205236813,5.647720492501718e-05
0,0.011276976746950688,4.1786074266940565,10.875662744483153,5.563330983514575e-05
0,0.011332610056785835,4.178930651932996,10.875703944800554,5.710303291688471e-05
0,0.01138971308970272,4.17925725457324,10.87574583644798,5.914007140944993e-05
0,0.01144885316111217,4.179590444949838,10.875788803798358,5.8033548436420245e-05
0,0.011506886709548591,4.179912927244497,10.875830558323756,5.903591865121742e-05
0,0.01156592262819981,4.180237041556204,10.875872623716823,6.122241196853693e-05
0,0.011627145040168346,4.180569654822374,10.875915815463587,6.368697465112214e-05
0,0.011690832014819469,4.180912638260293,10.875960285528791,6.373215538048081e-05
0,0.01175456417019995,4.181253544205297,10.876004323165779,6.469339342756193e-05
0,0.011819257563627512,4.18159792495874,10.87604855634927,6.631663629795243e-05
0,0.011885574199925465,4.181949821641653,10.876093415508539,6.850269916713984e-05
0,0.011954076899092605,4.182312613668758,10.876139245534574,6.981106094059159e-05
0,0.012023887960033198,4.182681897673036,10.876185426658862,6.937391312406524e-05
0,0.012093261873157263,4.18304848550112,10.87623080104359,6.847562173236265e-05
0,0.012161737494889625,4.18340975518619,10.876275088307189,6.57121641746957e-05
0,0.01222744965906432,4.183755518646974,10.876317127315899,6.224543560799935e-05
0,0.01228969509467232,4.18408170197179,10.876356537068952,5.951061543129166e-05
0,0.012349205710103612,4.184391792009623,10.876393845277434,5.8472110442669663e-05
0,0.01240767782054628,4.1846942279434645,10.876430154009602,5.870526547928276e-05
0,0.012466383086025564,4.184995047644178,10.876466263905744,5.5860223192096095e-05
0,0.01252224330921766,4.185278128815116,10.876500307605491,5.4285343817699937e-05
0,0.01257652865303536,4.1855498154934825,10.876533099259522,5.411080373489375e-05
0,0.012630639456770254,4.185816888357878,10.87656550185205,5.591086847401803e-05
0,0.012686550325244272,4.186088585308307,10.87659868810768,5.3635461233075845e-05
0,0.012740185786477348,4.186344921762325,10.876630245781225,5.2617810982995e-05
0,0.012792803597460344,4.186592174711313,10.876660943048279,5.3706352093582755e-05
0,0.012846509949553926,4.1868402109314085,10.876692011019562,5.410328350934445e-05
0,0.01290061323306327,4.187085742597206,10.876723041517913,5.294463814979169e-05
0,0.012953557871213061,4.187321989600234,10.87675315078956,5.3423364702384395e-05
0,0.013006981235915446,4.187556620141694,10.876783277727338,5.585001137741544e-05
0,0.013062831247292862,4.18779827754079,10.876814502674565,5.4817482527259184e-05
0,0.013117648729820122,4.188032331677787,10.87684488444,5.519980345761901e-05
0,0.01317284853327774,4.1882654080604,10.876875214792538,5.681767700838311e-05
0,0.013229666210286123,4.188503162742532,10.876906161110039,5.93778010336771e-05
0,0.013289044011319799,4.188749940152236,10.876938209073739,5.802341497116455e-05
0,0.013347067426290963,4.188990028228957,10.876969240095292,5.874333803689295e-05
0,0.013405810764327857,4.189232576343598,10.877000371268638,6.028338746365601e-05
0,0.013466094151791513,4.189481413701799,10.877032023721675,6.371825909682181e-05
0,0.013529812410888334,4.189744743861415,10.87706515843003,6.341511150813466e-05
0,0.01359322752239647,4.19000737457759,10.877097811192273,6.30950322369412e-05
0,0.01365632255463341,4.1902692713095115,10.877129981500692,6.31044823883338e-05
0,0.013719427037021744,4.190531651044942,10.8771618430762,6.39998705295362e-05
0,0.01378342690755128,4.190797874377549,10.87719383985057,6.479584905864916e-05
0,0.01384822275660993,4.191067022034949,10.877225912964477,6.465426900799034e-05
0,0.01391287702561792,4.191334542307337,10.877257596966786,6.293046440526431e-05
0,0.013975807490023183,4.191593222416029,10.877288133505992,6.207170067755239e-05
0,0.014037879190700736,4.191846003830716,10.877317963993216,6.281146065957603e-05
0,0.014100690651360312,4.1920986875951485,10.877347860685822,6.302270131418418e-05
0,0.014163713352674497,4.192348401596122,10.8773775686823,6.101174591758827e-05
0,0.014224725098592085,4.192585947646438,10.877406055828853,6.0734940997595144e-05
0,0.01428546003958968,4.192817890753227,10.877434150057294,6.268435571920981e-05
0,0.01434814439530889,4.193052251122712,10.877462873270112,6.110786894109616e-05
0,0.014409252264249986,4.193275675788164,10.87749061043827,6.055877558066372e-05
0,0.01446981103983065,4.193492223447099,10.877517844486935,6.194001107946625e-05
0,0.014531751050910115,4.193708904167636,10.877545441210808,6.314248367445089e-05
0,0.014594893534584567,4.1939251707269865,10.877573307695126,6.194757763963122e-05
0,0.014656841112224199,4.194133327795307,10.877600388839644,6.28314219935596e-05
0,0.014719672534217758,4.194341028083899,10.877627598296108,6.523135027266976e-05
0,0.014784903884490427,4.194553779433129,10.87765557517252,6.538736960851891e-05
0,0.014850291254098947,4.194764932728496,10.877683344126737,6.52624490524877e-05
0,0.014915553703151434,4.194974419662724,10.877710788724062,6.614195304789118e-05
0,0.014981695656199326,4.1951862438998875,10.877738329675452,6.869173355984978e-05
0,0.015050387389759175,4.1954064686644505,10.87776664407917,7.076204447212723e-05
0,0.015121149434231302,4.195634225082679,10.877795508140126,7.14712372263457e-05
0,0.015192620671457649,4.195865629397628,10.877824352107618,6.914508267224296e-05
0,0.015261765754129892,4.196090976097821,10.877851964667583,6.63144450364759e-05
0,0.015328080199166368,4.1963083688214615,10.877878179378397,6.393390342225885e-05
0,0.015392014102588628,4.196518846862182,10.877903207661507,6.215966880034593e-05
0,0.015454173771388973,4.196723889085935,10.877927312726378,6.128317128369247e-05
0,0.015515456942672666,4.196925892694823,10.877950859352058,6.122525072877369e-05
0,0.01557668219340144,4.197126934850479,10.877974169144323,5.7705116041153815e-05
0,0.015634387309442593,4.197315100463012,10.877995944289063,5.61441568820378e-05
0,0.01569053146632463,4.1974963762890924,10.878016950996713,5.6337618616802314e-05
0,0.015746869084941433,4.197675954110329,10.878037853878341,5.636332312110931e-05
0,0.015803232408062542,4.197852793369692,10.878058591309959,5.411706331337933e-05
0,0.01585734947137592,4.198019537830731,10.878078339121718,5.32941095338597e-05
0,0.01591064358090978,4.198180542031597,10.878097631854402,5.4330449932621525e-05
0,0.0159649740308424,4.198341212908573,10.8781171431047,5.297072989602676e-05
0,0.01601794476073843,4.198494416417341,10.878136015185651,5.199646610817757e-05
0,0.016069941226846608,4.198641521882981,10.878154396616823,5.2781810123325426e-05
0,0.016122723036969933,4.198787658385445,10.878172911539881,5.428603993981181e-05
0,0.016177009076909745,4.1989348504748385,10.878191804007978,5.249512489202966e-05
0,0.016229504201801775,4.199074512539671,10.87820992974118,5.275756722346782e-05
0,0.016282261769025242,4.199212616622274,10.878228005239425,5.493792731447681e-05
0,0.01633719969633972,4.199354500464887,10.878246679008198,5.53598986030049e-05
0,0.016392559594942725,4.199496018657268,10.878265344049598,5.4765158855031365e-05
0,0.016447324753797756,4.199635120765945,10.878283659605279,5.5895645867902284e-05
0,0.016503220399665657,4.199776715270834,10.878302201789138,5.8561804883370224e-05
0,0.016561782204549028,4.199925198335704,10.878321465726179,5.900302075736308e-05
0,0.01662078522530639,4.2000754356388645,10.878340707915674,5.9072860253051444e-05
0,0.016679858085559444,4.2002268882348055,10.87835980654916,6.045906832029307e-05
0,0.016740317153879736,4.200383250974213,10.878379182531834,6.341535273103504e-05
0,0.016803732506610772,4.200548879061189,10.878399321919911,6.649514326630105e-05
0,0.016870227649877074,4.200724295625605,10.878420238882502,6.760697230338413e-05
0,0.01693783462218046,4.200904215284861,10.878441297161563,6.720308252333952e-05
0,0.0170050377047038,4.201084152189017,10.87846202339291,6.646229163074725e-05
0,0.017071499996334547,4.201262532473853,10.878482320899465,6.611082586856711e-05
0,0.017137610822203112,4.201439629570833,10.878502315439588,6.676026137852632e-05
0,0.017204371083581638,4.201617273298303,10.878522310362383,6.723344732952494e-05
0,0.01727160453091116,4.201794073491299,10.878542249922663,6.403688143301342e-05
0,0.017335641412344175,4.201959713342297,10.878561059431433,6.338550759034733e-05
0,0.017399026919934522,4.202120349621344,10.87857950446551,6.375497759551653e-05
0,0.01746278189753004,4.202278045804846,10.878597884977552,6.332262626392818e-05
0,0.017526104523793967,4.202430432345562,10.878615971768669,6.15258191673515e-05
0,0.01758763034296132,4.202574238027641,10.87863338555369,6.164980585648731e-05
0,0.017649280148817805,4.202714090214143,10.87865067802912,6.407538393874839e-05
0,0.017713355532756554,4.202855089350804,10.87866848659026,6.144273631396133e-05
0,0.017774798269070517,4.202986431700486,10.878685407736102,6.132727398835649e-05
0,0.017836125543058873,4.203114198375788,10.878702146541414,6.292810684570513e-05
0,0.01789905364990458,4.203242424187106,10.878719167437927,6.348469853016583e-05
0,0.017962538348434746,4.203369528960883,10.878736181474252,6.23422525587742e-05
0,0.01802488060099352,4.203492880345016,10.878752736927929,6.325009345888266e-05
0,0.018088130694452403,4.203617304913982,10.87876938056668,6.433882235690751e-05
0,0.01815246951680931,4.203743883070897,10.878786154142702,6.742512525667249e-05
0,0.018219894642065984,4.20387730539119,10.878803564481883,6.679643676599059e-05
0,0.018286691078831973,4.204010909402355,10.878820644663845,6.626369902633965e-05
0,0.018352954777858314,4.20414531824789,10.878837425110566,6.581297483919076e-05
0,0.018418767752697504,4.204280914771227,10.878853931683352,6.466348201566614e-05
0,0.01848343123471317,4.204416223692474,10.878869996294114,6.3589397131612e-05
0,0.018547020631844782,4.20455113487811,10.878885646840963,6.316686219825227e-05
0,0.018610187494043036,4.2046866239873095,10.878901050108777,6.112198766805472e-05
0,0.01867130948171109,4.204818653935227,10.878915819949166,5.822102484198175e-05
0,0.018729530506553075,4.204944734521805,10.878929766541457,5.669353139682376e-05
0,0.018786224037949897,4.205067251378045,10.87894323354631,5.650732876259321e-05
0,0.01884273136671249,4.205188545560749,10.878956545599333,5.566543617875996e-05
0,0.01889839680289125,4.2053066756775745,10.87896955210533,5.28326346838756e-05
0,0.018951229437575125,4.205417067789438,10.878981799071191,5.213765369771717e-05
0,0.019003367091272844,4.2055239526397505,10.878993792439962,5.2936383641821825e-05
0,0.019056303474914667,4.205630040512381,10.87900587626658,5.1265061024155284e-05
0,0.019107568535938823,4.205730185944918,10.879017489691318,4.974133863617905e-05
0,0.019157309874575004,4.205824759345863,10.87902867497577,4.995016137877952e-05
0,0.019207260035953782,4.205917089460886,10.87903982561226,5.137921511806017e-05
0,0.01925863925107184,4.206009321024396,10.879051210586995,4.959340989356459e-05
0,0.019308232660965405,4.2060958173067595,10.879062119015092,4.950127427981772e-05
0,0.019357733935245224,4.206179857890911,10.879072928581694,5.130475501040304e-05
0,0.019409038690255627,4.2062648083840655,10.879084049718118,5.303994978500502e-05
0,0.019462078640040632,4.2063506909381525,10.87909545961996,5.1927340586993056e-05
0,0.019514005980627625,4.206433274295198,10.879106544777963,5.298718293465447e-05
0,0.01956699316356228,4.206516476836184,10.879117769734442,5.506589006622663e-05
0,0.019622059053628505,4.206602315837214,10.879129343207916,5.646181427042582e-05
0,0.01967852086789893,4.206690214490821,10.879141113602252,5.6382140096050324e-05
0,0.01973490300799498,4.2067783981296625,10.87915277065587,5.77395483718066e-05
0,0.01979264255636679,4.206869615535454,10.87916460893148,6.03212519570112e-05
0,0.0198529638083238,4.20696633372925,10.879176869898341,6.387426793623012e-05
0,0.019916838076260032,4.207070698062188,10.879189735211702,6.322161273707639e-05
0,0.019980059688997107,4.2071761806173855,10.87920235066897,6.419463990472066e-05
0,0.020044254328901827,4.207285538680047,10.879215040749237,6.518083685679213e-05
0,0.02010943516575862,4.207398728891403,10.879227803557704,6.577558755223755e-05
0,0.020175210753310857,4.207514780508579,10.879240559021406,6.603721244830303e-05
0,0.02024124796575916,4.2076325889357635,10.879253241179532,6.619303175311118e-05
0,0.02030744099751227,4.207751275413666,10.87926582961129,6.6334171254872e-05
0,0.020373775168767143,4.207870008790444,10.879278321778498,6.353735629545901e-05
0,0.0204373125250626,4.207982745355077,10.87929017270197,6.215900787607597e-05
0,0.020499471532938678,4.2080913598506955,10.879301659021598,6.225870608111507e-05
0,0.020561730239019794,4.208197813459205,10.87931305808561,6.452398956208801e-05
0,0.020626254228581883,4.208305048193267,10.879324761269912,6.179485746996946e-05
0,0.020688049086051853,4.20840431964404,10.879335864807715,6.0825542670270246e-05
0,0.020748874628722123,4.208498446187527,10.879346695061011,6.207152686386502e-05
0,0.02081094615558599,4.208590676339615,10.879357646669224,6.273992334512854e-05
0,0.020873686078931118,4.2086799886809585,10.8793686139374,6.12812890633901e-05
0,0.02093496736799451,4.208763613258142,10.879379227828387,6.168365968588526e-05
0,0.020996651027680394,4.208844526441776,10.879389814048308,6.427655907928003e-05
0,0.021060927586759676,4.208925882732435,10.879400742227666,6.252925521678747e-05
0,0.021123456841976463,4.2090027653889885,10.879411273282347,6.306641261311675e-05
0,0.02118652325458958,4.209078772299209,10.879421795699365,6.51466476129478e-05
0,0.02125166990220253,4.209156477887979,10.879432561561044,6.7505897806146e-05
0,0.021319175800008673,4.209237019576692,10.87944360713062,6.594703414527557e-05
0,0.02138512283415395,4.209316550715572,10.87945429026576,6.567103413612726e-05
0,0.021450793868290078,4.20939728896737,10.879464824117559,6.613878850138183e-05
0,0.02151693265679146,4.209480707639638,10.879475328386674,6.645526293537596e-05
0,0.021583387919726835,4.209567020413102,10.879485778035823,6.695053899496136e-05
0,0.0216503384587218,4.209656656980428,10.879496200112632,6.43411561990859e-05
0,0.021714679614920886,4.209745258103673,10.879506117054339,6.118063062974487e-05
0,0.02177586024555063,4.209831484512862,10.879515457622144,5.9224397294817014e-05
0,0.021835084642845448,4.209916408117477,10.879524417287337,5.8879908044365526e-05
0,0.021893964550889815,4.210001772840206,10.879533245228789,5.973113894924083e-05
0,0.021953695689839056,4.210088741106642,10.879542120290377,5.653217798382933e-05
0,0.022010227867822887,4.210170804392175,10.879550445903092,5.5125664286750476e-05
